RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.806174717,44,0,0.627418629,6666.0,12,0,2,0,0.0,0
0.0,40,0,0.013063183,3750.0,7,0,0,1,1.0,0
0.021703717,63,0,0.327349788,4010.0,6,0,1,0,0.0,0
0.211433458,43,0,0.535744043,6000.0,6,0,2,0,1.0,0
0.262736863,53,0,0.612797516,5797.0,6,0,1,0,0.0,0
0.001395284,32,0,1462.0,,3,0,1,0,,0
0.043464486,44,0,0.555222253,11000.0,11,0,3,0,2.0,0
0.97102351,55,0,0.354475276,4792.0,12,0,0,0,2.0,0
0.124533859,41,0,0.285652315,9220.0,6,0,1,0,3.0,0
0.454835728,43,0,0.421059129,8100.0,9,0,1,0,1.0,0
0.194234682,53,0,0.189756694,9000.0,6,0,0,0,2.0,0
0.01090876,48,1,0.263582428,15000.0,7,0,2,0,0.0,0
0.064997833,57,0,0.357199472,3784.0,7,0,1,0,1.0,0
0.9999999,49,0,0.331328452,3823.0,10,0,1,0,0.0,0
0.241137943,39,0,0.700341006,4691.0,9,0,2,0,0.0,0
0.037423225,35,0,0.684139422,3700.0,5,0,1,2,2.0,0
0.9999999,54,0,0.036287336,4050.0,0,0,0,0,0.0,0
0.091173606,77,1,0.020636364,10999.0,9,0,0,0,0.0,0
0.881941204,47,0,0.586715867,1625.0,6,1,0,0,0.0,0
0.254706804,44,1,5581.0,,17,0,1,0,3.0,0
0.741607383,47,1,411.0,1.0,7,0,0,0,2.0,0
0.880249382,54,0,0.200573579,5578.0,3,0,0,0,1.0,0
0.31713555,40,0,0.371750342,9500.0,13,0,2,0,1.0,0
0.539656739,61,0,0.625540141,8793.0,18,0,2,0,0.0,0
0.223351066,86,0,601.0,,9,0,0,0,0.0,0
0.009754955,70,0,0.199342826,16433.0,7,0,1,0,2.0,0
0.029459402,57,0,3664.0,,14,0,1,0,2.0,0
0.019689884,57,1,491.0,,7,0,0,0,0.0,0
0.306830263,45,1,0.520773162,4500.0,11,0,1,0,2.0,0
0.404643606,56,0,0.380067568,13615.0,12,0,2,0,2.0,0
0.033927994,71,0,0.006746712,8744.0,6,0,0,0,0.0,0
0.376661569,48,0,646.0,,3,0,0,0,0.0,0
0.461503497,62,0,0.495378052,8437.0,12,0,1,0,1.0,0
0.025809323,78,0,0.065985337,4500.0,14,0,1,0,2.0,0
0.016987836,56,0,0.747161572,4579.0,14,0,1,1,0.0,0
0.123312781,26,0,0.192884446,3400.0,7,0,0,0,0.0,0
0.026343011,56,0,70.0,,1,0,0,0,0.0,0
0.009114109,74,0,352.0,,3,0,0,0,0.0,0
0.006203153,38,0,0.320334958,8000.0,19,0,1,0,1.0,0
0.086938217,43,1,1.129623459,3000.0,5,0,2,0,2.0,0
0.132811651,40,0,0.009651475,3729.0,3,0,0,0,0.0,0
0.128978504,25,0,0.377081945,1500.0,6,0,0,0,0.0,0
0.583649643,63,0,4427.0,,6,0,2,0,0.0,0
0.807685336,40,0,0.240726125,3800.0,5,0,0,0,0.0,0
0.663683818,56,3,0.649481193,3083.0,8,0,1,0,0.0,0
0.20023883,72,0,0.216422729,18583.0,11,0,1,0,0.0,0
0.050449111,48,1,0.248725025,33333.0,17,0,3,0,6.0,0
0.211770052,24,1,0.067880284,3240.0,7,0,0,0,0.0,0
0.0,48,1,907.0,,6,0,2,0,0.0,0
0.334215025,55,0,1813.0,,8,0,1,0,0.0,0
0.804884832,37,2,0.322413104,5005.0,23,0,0,0,2.0,1
0.245439395,38,0,0.18624086,6700.0,7,0,1,0,0.0,0
0.904852121,48,1,0.445622004,3962.0,15,0,2,0,0.0,0
0.087125342,34,0,0.443097133,7916.0,10,0,2,1,0.0,0
0.0,44,0,0.098300131,13000.0,7,0,1,0,2.0,0
0.21897485,54,0,0.28924896,4566.0,11,0,1,0,2.0,0
0.786584467,61,0,1.732325695,2050.0,12,0,3,0,0.0,1
0.0,34,0,0.0,833.0,5,0,0,0,0.0,0
0.232792635,58,0,0.494587843,1200.0,4,0,0,0,0.0,0
0.079113535,51,0,0.581449008,2166.0,22,0,1,0,0.0,0
0.71035747,51,0,0.235552889,5000.0,8,0,0,0,0.0,0
0.513463965,53,0,0.148505114,10167.0,14,0,0,0,0.0,0
0.9999999,42,1,0.047375312,8400.0,3,0,0,0,2.0,0
0.9999999,27,0,0.064623584,1500.0,2,0,0,0,0.0,0
0.782217,56,1,2.759367194,1200.0,11,0,0,0,0.0,0
0.594848404,63,0,1232.0,0.0,4,0,0,0,0.0,0
0.125729893,49,0,0.751112831,5166.0,18,0,1,0,4.0,0
0.054134198,59,0,0.412239826,6437.0,6,0,1,0,1.0,0
0.509412177,38,0,2074.0,,8,0,1,0,0.0,0
0.002878944,51,0,0.159632572,12083.0,20,0,1,0,3.0,0
0.795589463,66,0,1438.0,,3,0,0,0,0.0,0
0.13829768,52,0,4245.0,,10,0,3,0,0.0,0
0.667004678,39,0,0.597834205,5355.0,10,0,2,0,3.0,1
0.095815822,40,0,0.091938708,1500.0,7,0,0,0,2.0,0
0.330669331,26,1,0.104972376,3800.0,3,3,0,0,0.0,0
1.012420479,59,0,0.279920023,3500.0,6,0,0,0,0.0,0
0.416989868,62,0,3232.0,,11,0,2,0,0.0,0
0.925493303,65,0,0.393909967,14416.0,19,0,3,0,0.0,0
0.053369583,67,0,85.0,,5,0,0,0,,0
0.0,28,0,0.44363909,4000.0,6,0,1,0,0.0,0
0.00759981,37,0,8698.0,,9,0,2,0,0.0,0
0.720913006,63,0,0.875024995,5000.0,12,0,0,0,0.0,0
0.396056808,66,0,0.577280305,4198.0,10,0,2,0,0.0,0
0.171746675,82,0,0.072189922,2063.0,9,0,0,0,0.0,0
0.724673274,29,1,0.240882917,3125.0,5,0,0,0,1.0,0
0.032898981,53,0,0.319952948,6800.0,6,0,1,0,2.0,0
0.098900829,46,0,0.037558685,6389.0,11,0,0,0,0.0,0
0.411210861,59,0,0.468734113,5900.0,7,0,1,0,2.0,0
0.016642461,83,0,0.01187905,8333.0,5,0,0,0,0.0,0
0.050307982,78,0,381.0,,7,0,1,0,0.0,0
0.037393886,52,0,0.002519798,8333.0,2,0,0,0,0.0,0
0.900397417,40,0,0.05134357,2083.0,4,0,0,0,0.0,0
0.063785323,43,1,0.358580825,5016.0,18,0,1,0,1.0,0
0.416473153,43,1,0.161032689,5383.0,14,0,0,0,3.0,0
0.274741703,30,0,0.166851811,4500.0,7,0,0,0,0.0,0
0.02429919,45,0,0.797250859,3200.0,7,0,2,1,2.0,0
0.911089529,46,0,0.204243224,9850.0,10,0,0,0,3.0,0
0.035770446,60,0,0.29504715,11770.0,7,0,2,0,2.0,0
0.375278163,68,2,0.457392719,9833.0,14,0,2,0,0.0,0
0.464203233,66,0,0.619228336,1580.0,21,0,0,0,0.0,0
0.096255655,72,0,3.325750682,1098.0,10,0,2,0,0.0,0
0.304490668,52,0,0.808340474,3500.0,10,0,2,0,0.0,0
0.298263379,33,1,0.143104044,8678.0,10,0,1,0,0.0,0
0.018660447,36,0,0.00017854,5600.0,2,0,0,0,0.0,0
0.043519665,45,0,3922.0,,5,0,2,0,3.0,0
0.109424596,64,0,1657.0,,16,0,1,0,0.0,0
0.697006048,35,2,0.886704432,3000.0,14,1,1,0,5.0,0
0.429742614,40,0,0.957660893,25342.0,18,0,8,0,0.0,0
0.9999999,60,0,1340.0,,2,0,1,0,0.0,0
0.232954545,75,1,579.0,,8,0,0,0,0.0,0
0.257156689,46,0,0.247341151,11000.0,19,0,2,0,1.0,0
0.0,30,0,1602.0,,4,0,1,0,0.0,0
0.884436826,52,0,0.878831418,4175.0,5,0,2,0,1.0,0
0.0,63,0,4321.0,,10,0,2,0,0.0,0
0.044326545,75,0,0.300064185,3115.0,7,0,1,0,0.0,0
0.0,25,0,0.071474154,4700.0,2,0,0,0,0.0,0
0.221255891,34,0,0.083966413,2500.0,6,0,0,0,0.0,0
0.050977337,70,0,0.38787071,3000.0,9,0,1,0,4.0,0
0.129014345,54,0,0.397734843,1500.0,14,0,1,0,0.0,0
0.007522621,67,0,0.341010207,3820.0,15,0,2,0,1.0,0
0.05535598,59,1,0.205774029,8416.0,9,0,1,0,1.0,0
0.031259375,50,0,0.049584525,7340.0,5,0,0,0,2.0,0
0.849229165,60,0,0.848819169,5800.0,11,0,2,0,0.0,0
0.007348785,69,0,0.3068,7499.0,7,0,1,0,0.0,0
0.905760918,37,2,0.120297148,8345.0,15,0,0,0,0.0,0
0.0,49,0,2140.0,,6,0,2,0,0.0,0
0.044962531,36,0,0.091984669,6000.0,2,0,0,0,0.0,0
0.988005997,30,0,0.194386259,2386.0,4,0,0,0,1.0,0
0.147461822,37,0,0.405618964,6833.0,16,0,2,0,2.0,0
0.348316797,57,0,10171.0,,13,0,3,0,,0
0.169736878,47,0,0.231420333,10750.0,5,0,1,0,5.0,0
0.001034126,61,0,0.574125486,1800.0,9,0,0,0,0.0,0
0.768820786,25,1,0.569584736,1781.0,6,0,0,0,0.0,1
0.049169502,51,0,0.477730095,24000.0,15,0,4,0,5.0,0
0.543903306,53,0,0.114359415,4651.0,8,0,0,0,0.0,0
0.006269883,35,0,0.468133206,11500.0,19,0,2,0,1.0,0
0.0,49,0,2.166833167,1000.0,7,0,1,0,0.0,0
0.982144133,47,1,0.795074559,4425.0,9,0,2,0,3.0,0
0.959889452,61,0,0.95291514,13103.0,17,0,2,0,0.0,0
0.221745736,57,0,0.319750068,11042.0,14,0,2,0,2.0,0
0.322918033,56,0,0.246072472,12666.0,10,0,2,0,2.0,0
0.977898983,63,0,517.0,,5,0,0,1,0.0,0
0.613576566,32,2,0.057191233,10630.0,9,0,0,0,0.0,0
0.9999999,77,0,0.0,6000.0,1,0,0,0,1.0,0
0.9999999,22,0,0.0,1.0,1,0,0,0,0.0,0
0.9999999,24,0,51.0,,0,0,0,0,,0
0.147188679,50,0,0.197206571,12600.0,7,0,1,0,3.0,0
0.391184353,51,0,1782.0,0.0,6,0,1,0,3.0,0
0.9999999,70,0,0.322079755,8500.0,5,0,1,0,1.0,0
0.019403149,67,0,0.081153141,6000.0,6,0,1,0,0.0,0
0.285673475,30,0,0.145330407,4100.0,3,0,0,0,0.0,0
0.550689862,44,0,0.132908119,5800.0,3,0,0,0,3.0,0
0.547578649,38,0,0.43698086,2768.0,12,0,0,0,3.0,0
0.971650709,63,0,0.169530575,10416.0,6,0,0,0,0.0,0
0.021119155,61,0,0.498626572,6916.0,5,0,1,0,0.0,0
0.00518945,67,0,0.427640156,2300.0,12,0,1,0,0.0,0
0.249267798,45,0,0.336110648,6000.0,6,0,1,0,0.0,0
0.055812213,35,0,1.020244939,4000.0,14,0,2,0,0.0,0
0.586079863,48,0,0.104712042,2864.0,5,0,0,0,3.0,0
0.009176201,63,0,0.01726488,2200.0,7,0,1,0,0.0,0
0.073013752,49,0,0.281686047,6879.0,5,0,1,0,0.0,0
0.061018453,76,0,157.0,,6,0,0,0,0.0,0
0.005999931,47,0,0.283992501,11200.0,10,0,2,0,3.0,0
0.325827716,39,0,0.02709971,4833.0,6,0,0,0,10.0,0
0.452551854,29,0,0.274261227,11200.0,9,0,2,0,0.0,0
0.145396279,42,0,0.416912675,10500.0,9,0,3,0,1.0,0
0.9999999,44,0,990.0,,5,0,1,0,0.0,0
0.511124553,51,0,0.511496656,4783.0,10,0,2,0,2.0,0
0.000571137,57,0,1.542582967,2500.0,19,0,2,0,0.0,1
0.102544948,57,0,1.249935914,3900.0,13,0,2,0,0.0,0
0.056159255,77,0,0.02581511,38000.0,4,0,1,0,0.0,0
0.925278117,56,0,4546.0,,23,0,2,0,0.0,1
0.442271674,44,0,0.625604644,3100.0,8,0,1,0,2.0,0
0.162052217,34,0,0.416633347,2500.0,7,0,0,0,0.0,0
0.009370782,35,0,2365.0,,12,0,1,0,0.0,0
0.0,65,0,1086.0,,11,0,1,0,0.0,0
0.35318298,56,0,0.529694061,5000.0,5,0,1,0,0.0,0
0.243920727,48,0,0.280143971,5000.0,19,0,0,0,0.0,0
0.066493351,69,0,0.004221284,4500.0,1,0,0,0,0.0,0
0.018594412,86,0,0.000383327,60000.0,3,0,0,0,0.0,0
0.533010152,50,0,0.388755571,8750.0,4,0,1,0,4.0,0
0.988011988,36,0,0.015157559,2506.0,2,0,0,1,1.0,0
0.136399477,60,0,2762.0,,15,0,1,0,0.0,0
0.047358106,72,0,0.001953452,17916.0,6,0,0,0,0.0,0
0.89912844,44,0,0.597564598,10100.0,11,0,2,0,2.0,0
0.10839458,58,0,0.49859944,15350.0,3,0,2,0,0.0,0
0.780246462,63,0,0.369895599,15133.0,13,0,2,0,0.0,0
0.029542013,77,0,30.0,,5,0,0,0,,0
0.022153571,67,0,0.090041419,5552.0,5,0,0,0,0.0,0
0.0,50,0,0.391949426,7750.0,8,0,1,0,0.0,0
0.056524988,57,0,0.090570476,5100.0,7,0,0,0,0.0,0
0.113551937,64,0,0.170857316,3300.0,8,0,0,0,0.0,0
0.027250391,63,0,1362.0,,4,0,1,0,0.0,0
0.600340998,48,1,3146.0,,8,0,2,0,0.0,0
0.039149612,64,0,760.0,,5,0,1,0,0.0,0
0.400845203,61,0,0.363433391,4030.0,5,0,2,0,0.0,0
0.182718967,42,0,0.114455681,8404.0,4,0,0,0,0.0,0
0.027286894,64,0,1173.0,,14,0,2,0,1.0,0
0.066093649,56,0,0.203823694,12500.0,6,0,3,0,1.0,0
0.026596853,72,0,0.078999761,12556.0,15,0,1,0,1.0,0
0.320580719,62,0,0.434994861,3891.0,11,0,2,0,0.0,0
0.0619969,71,0,0.006259516,5910.0,2,0,0,0,0.0,0
0.333373245,69,0,0.426214757,3333.0,11,0,1,0,1.0,0
0.095495225,46,0,0.823578421,4800.0,6,0,2,0,0.0,0
0.425149701,23,0,0.005545287,1081.0,1,0,0,0,0.0,0
0.0,67,0,0.254542338,5833.0,10,0,1,0,0.0,0
0.0,39,0,0.788084766,2500.0,6,0,3,0,0.0,0
1.055090798,62,3,937.0,,9,2,2,3,,1
0.0,67,0,1330.0,,7,0,1,0,0.0,0
0.073649755,48,2,0.516678666,12500.0,9,0,3,0,0.0,0
1.017720771,48,0,0.812523435,2666.0,12,0,1,0,3.0,0
0.012676344,60,0,3329.0,,15,0,1,0,0.0,0
1.550898204,51,2,0.27125448,6974.0,5,0,2,2,4.0,1
0.40648491,51,0,0.520321669,4600.0,13,0,1,0,2.0,0
0.004999286,63,0,0.478121137,4044.0,6,0,2,0,0.0,0
0.162578672,63,0,0.160987616,13000.0,9,0,1,0,2.0,0
1.447761194,51,0,0.005661713,1412.0,1,0,0,0,0.0,1
0.116596064,79,0,0.098609444,14166.0,8,0,1,0,0.0,0
0.31113959,62,0,0.338840687,10833.0,9,0,2,0,0.0,0
941.0,37,0,0.085182963,5000.0,6,0,0,0,1.0,0
0.0,89,0,0.0,4257.0,2,0,0,0,0.0,0
0.964751762,39,0,1105.0,0.0,5,0,0,0,2.0,0
0.918336427,40,0,0.444085525,6500.0,8,0,2,0,1.0,0
0.066546673,43,1,2.142857143,1000.0,8,0,1,0,2.0,0
0.129863872,31,0,0.48953452,3200.0,9,0,0,0,0.0,0
1.737541528,52,0,0.009372071,3200.0,2,1,0,0,0.0,0
0.9999999,37,0,0.16655563,1500.0,4,0,0,0,0.0,0
0.19327521,48,0,0.311359363,9040.0,8,0,2,0,3.0,0
0.001462936,52,0,0.150868413,13587.0,10,0,1,0,3.0,0
0.030705977,64,0,53.0,,5,0,0,0,0.0,0
0.946010798,33,0,0.183711245,2160.0,2,0,0,0,0.0,0
0.453093812,27,1,6.0,,1,0,0,0,0.0,0
0.574986844,30,0,0.63619403,3751.0,7,0,1,0,0.0,0
0.019693696,92,0,1232.0,,12,0,1,0,0.0,0
0.035396867,37,0,2340.0,,14,0,2,0,0.0,0
0.375800288,31,0,0.544284468,4583.0,9,0,1,1,1.0,0
0.590840262,60,0,0.639543964,6402.0,10,0,2,0,0.0,0
0.089532517,67,0,1642.0,,5,0,1,0,0.0,0
0.499304432,62,0,2724.0,,17,0,2,0,0.0,0
0.0,51,0,0.0,4804.0,6,0,0,0,1.0,0
0.9999999,49,0,0.076285813,5793.0,2,0,1,0,0.0,0
0.028549286,74,0,0.097991968,2489.0,4,0,0,0,1.0,0
0.828421293,42,2,0.428946382,5333.0,6,0,2,0,0.0,1
0.767293871,56,0,0.389922062,12958.0,9,0,2,0,1.0,0
0.200872569,29,0,33.0,,9,0,0,0,0.0,0
0.011217875,68,0,708.0,,9,0,0,0,0.0,0
0.980066445,37,5,0.066593886,5495.0,10,1,0,0,0.0,1
0.9999999,50,0,0.111340206,3879.0,1,1,1,0,0.0,1
0.554722639,47,0,1.106167846,988.0,11,0,1,0,0.0,0
0.0,39,0,0.437458343,4500.0,4,0,1,0,1.0,0
0.005999789,53,0,0.322992072,2900.0,7,0,1,0,0.0,0
0.540447886,77,0,0.551980515,7800.0,11,0,1,0,1.0,0
0.026334761,90,0,0.005181347,3473.0,8,0,0,0,0.0,0
0.011649418,91,0,0.001135074,5285.0,4,0,0,0,0.0,0
0.923076923,24,0,0.010795682,2500.0,1,0,0,0,0.0,0
0.0,31,0,0.633202955,2300.0,7,0,1,0,0.0,0
0.153700454,39,0,0.28118917,5650.0,5,0,1,0,0.0,0
0.0,64,0,710.0,,3,0,1,0,0.0,0
0.035426884,44,0,0.395200873,5500.0,4,0,2,0,2.0,0
0.598985738,49,0,0.162115674,4650.0,3,0,0,0,1.0,0
1.069883527,41,3,0.212540193,3109.0,6,1,0,0,3.0,0
0.146058892,45,0,63.0,,6,0,0,0,,0
0.083790154,40,0,0.295615451,8050.0,8,0,2,0,2.0,0
0.053670371,70,0,49.0,,4,0,0,0,0.0,0
0.000291537,41,0,0.278622956,14000.0,10,0,2,0,3.0,0
0.057401587,32,0,0.354561584,10708.0,11,0,2,0,1.0,0
0.0,77,0,5.505952381,167.0,6,0,0,0,0.0,0
0.004194401,57,0,0.196938353,4833.0,5,0,1,0,1.0,0
0.238964659,36,0,0.049728188,11220.0,7,0,0,0,0.0,0
0.228418727,67,0,0.20419895,4000.0,7,0,0,0,1.0,0
0.9999999,25,1,50.0,,2,1,0,0,1.0,0
0.058901659,56,0,0.252482811,7853.0,14,0,2,0,3.0,0
0.00268617,61,0,0.142685721,9166.0,14,0,1,0,0.0,0
0.608497589,45,0,0.492636675,4956.0,12,0,1,0,1.0,0
0.001433908,83,0,1.0,,8,0,0,0,,0
0.20758483,36,1,2370.0,,4,5,1,0,0.0,0
0.004550041,53,0,0.648796246,13000.0,24,0,2,0,2.0,0
0.019584167,81,0,15.0,,3,0,0,0,0.0,0
0.073901296,64,2,8972.0,,11,0,3,0,2.0,0
0.0,41,0,704.0,,4,0,0,0,3.0,0
0.115618396,59,0,0.506497834,3000.0,5,0,1,0,1.0,0
0.069498663,58,0,0.200494794,9700.0,9,0,1,0,0.0,0
0.0,77,0,0.140625,3327.0,2,0,0,0,1.0,0
0.445511011,38,1,0.745883509,4068.0,10,0,1,0,0.0,0
0.014780308,65,0,7482.0,,19,0,4,0,0.0,0
0.548275908,48,0,2381.0,,16,0,1,0,0.0,0
0.010326176,24,0,0.001206273,828.0,3,0,0,0,0.0,0
0.380632883,53,0,3131.0,,9,0,1,0,0.0,0
0.008349083,84,0,0.004907306,1833.0,11,0,0,0,0.0,0
0.770206462,49,2,0.733315357,7416.0,9,0,1,0,1.0,0
0.080947153,58,0,0.611394077,5300.0,13,0,3,0,1.0,0
0.689462108,45,1,1555.0,,2,0,1,1,0.0,0
0.650194182,39,0,0.411372631,4800.0,5,0,1,0,3.0,0
0.0,91,0,0.0,,5,0,0,0,0.0,0
0.9999999,52,0,0.237812128,6727.0,2,4,0,1,1.0,1
0.081200527,51,0,0.402919416,5000.0,14,0,1,0,0.0,0
0.172126596,26,0,0.793017456,400.0,4,0,0,0,0.0,0
0.070433098,38,1,0.006615878,4987.0,5,0,0,0,3.0,0
0.823189693,51,0,0.250156217,4800.0,6,3,1,0,3.0,0
0.006479342,67,0,0.001999556,4500.0,10,0,0,0,0.0,0
0.917216257,63,0,0.272877918,35000.0,12,0,3,0,1.0,0
0.001584407,56,0,0.523133868,1620.0,8,0,1,0,0.0,0
0.23063852,58,0,0.1968002,16000.0,9,0,3,0,3.0,0
0.185965119,41,0,0.0843483,5500.0,5,0,0,0,1.0,0
0.642071586,42,0,0.39314379,7350.0,5,1,2,0,1.0,1
0.0,36,0,0.226415094,5458.0,3,0,0,0,2.0,0
0.451694542,58,0,0.425562299,2800.0,10,0,1,0,0.0,0
0.0,57,0,2405.0,,9,0,2,0,0.0,0
0.187394408,58,0,0.087837189,10416.0,10,0,1,0,4.0,0
0.33539379,44,0,0.061392738,5700.0,5,0,0,0,0.0,0
0.677330667,41,1,597.0,,10,0,0,1,0.0,0
0.160846073,42,3,1296.0,,10,0,1,0,0.0,1
0.484084124,62,0,0.249646393,8483.0,5,0,1,0,0.0,0
0.179375334,73,0,0.398988936,10483.0,10,0,1,0,1.0,0
0.0,33,0,0.444213804,5780.0,9,0,1,0,0.0,0
0.366118272,80,0,0.606134669,8182.0,9,0,3,0,1.0,0
0.875303528,35,1,0.426428679,6666.0,11,0,1,0,2.0,1
0.056658867,44,0,0.652668416,8000.0,9,0,2,0,1.0,0
0.0,77,0,0.0,,4,0,0,0,1.0,0
0.0,29,1,0.112221717,2200.0,5,0,0,0,0.0,1
0.109048442,49,1,0.462377588,8066.0,12,0,2,0,2.0,0
0.0,62,0,635.0,,21,0,0,0,0.0,0
0.9999999,31,1,0.068732817,4000.0,1,0,0,0,0.0,0
0.929860483,57,1,2.175515303,1600.0,9,0,1,0,0.0,0
0.0,46,0,0.298147311,11064.0,7,0,2,0,1.0,0
0.511231428,49,0,0.446506203,9430.0,10,0,2,0,2.0,0
0.055897243,44,0,0.020997375,2285.0,5,0,0,0,0.0,0
0.9999999,79,0,0.335369993,1472.0,5,0,0,0,0.0,0
0.172545686,69,0,0.471293916,3500.0,10,0,2,0,0.0,0
0.74093065,64,0,0.34990694,3760.0,9,0,1,0,3.0,1
0.0,60,0,0.0,,1,0,0,0,1.0,0
0.625473089,62,0,0.559650326,5833.0,5,0,1,0,0.0,0
0.155471113,63,0,0.341701989,9200.0,11,0,2,0,1.0,0
0.186809275,55,0,0.464274133,9250.0,14,0,2,0,4.0,0
0.622437756,49,0,0.482405345,4489.0,6,0,1,0,0.0,0
0.009350406,72,0,10.0,,7,0,0,0,,0
0.453153425,58,0,0.336540275,5300.0,11,0,0,0,0.0,0
0.390788076,68,0,2749.0,,13,0,1,0,0.0,0
0.005512644,62,0,0.952698201,1500.0,10,0,2,0,2.0,0
0.942057942,52,0,0.085332103,2167.0,2,0,0,0,2.0,0
0.136462118,53,0,0.301706558,9316.0,15,0,3,0,1.0,0
0.916297975,37,0,0.601399767,6000.0,16,0,2,0,1.0,1
0.433342666,42,0,0.628478497,8300.0,6,0,3,1,4.0,0
0.9999999,47,0,0.004052959,3700.0,0,1,0,0,0.0,1
0.871407594,49,5,0.198790979,4300.0,10,0,0,0,4.0,1
0.590720755,48,0,0.67450719,10500.0,20,0,5,0,0.0,1
0.9999999,33,0,0.06575474,4166.0,2,0,0,0,3.0,0
0.69616298,42,3,0.241708314,2200.0,4,0,0,0,2.0,0
0.0,48,1,4218.0,,8,0,2,1,0.0,0
0.027828108,51,0,0.081672444,4615.0,13,0,1,0,0.0,0
0.659990718,49,1,0.337325995,9266.0,8,0,1,0,5.0,1
0.122203704,60,0,0.21922626,14500.0,10,0,1,0,2.0,0
0.001014024,41,0,0.180688473,7000.0,14,0,2,0,3.0,0
0.30666748,64,0,0.578453111,7666.0,5,0,1,0,1.0,0
0.106644668,46,0,1961.0,,2,0,1,0,0.0,0
0.209174343,47,0,0.187509036,6916.0,18,0,0,0,0.0,0
0.54015928,56,0,0.380603233,6000.0,9,0,1,0,0.0,0
0.060599939,34,0,993.0,,3,0,1,0,0.0,0
0.312891043,56,0,0.282491944,6516.0,8,0,1,0,0.0,0
0.185494153,43,0,0.422067992,8500.0,8,0,2,0,0.0,0
0.616194195,76,0,0.612969847,2420.0,7,0,0,0,1.0,0
0.127515399,59,0,0.179082092,10000.0,21,0,1,0,1.0,0
0.008359666,43,0,6.0,,1,0,0,0,0.0,0
0.314468225,43,0,0.452246625,9925.0,6,0,2,0,3.0,0
0.879762226,27,1,0.282620766,1800.0,5,1,0,0,0.0,0
0.070423411,59,0,0.505887581,4500.0,13,0,2,0,1.0,0
0.015152029,61,0,2970.0,,10,0,3,0,0.0,0
0.026109561,35,0,0.084985836,6000.0,5,0,0,0,0.0,0
0.229777022,67,0,156.0,,3,0,0,0,0.0,0
0.0,55,0,0.208346919,9200.0,7,0,1,0,1.0,1
0.9999999,38,0,5.0,,1,0,0,0,,1
0.024120228,55,0,0.219372229,11500.0,13,0,2,0,1.0,0
0.359477533,37,0,0.44951712,6833.0,5,0,2,0,2.0,0
0.828343313,28,0,0.379039301,1144.0,4,0,0,0,1.0,0
0.005017086,70,0,0.203885344,10500.0,12,0,1,0,0.0,0
0.747946007,74,0,0.9321784,5425.0,20,0,1,0,0.0,0
0.834607215,63,0,0.537758791,15214.0,8,0,2,0,1.0,0
0.006896076,68,0,0.139941691,2400.0,4,0,0,0,0.0,0
0.007318837,54,0,0.457714131,3700.0,10,0,2,0,0.0,0
0.81272909,40,1,0.023140213,5833.0,3,0,0,0,0.0,0
0.956529549,56,0,1640.0,,4,0,2,0,1.0,0
0.210382157,58,0,314.0,,3,0,0,0,2.0,0
0.030517502,67,0,0.161922538,15000.0,23,0,3,0,1.0,0
0.021465358,59,0,1196.0,,6,0,1,0,,0
0.757769739,63,0,0.370670158,8400.0,9,0,1,0,1.0,0
0.167726612,47,0,0.263796201,15583.0,13,0,3,0,2.0,0
1.088359223,55,2,0.285573123,7083.0,5,1,1,1,0.0,1
0.0,23,0,0.0,,2,0,0,0,0.0,0
0.028553016,55,1,0.285047149,11134.0,9,0,1,0,2.0,0
0.142232221,34,0,0.205555556,4319.0,4,0,1,0,1.0,0
0.367388373,55,0,0.868377208,3000.0,14,0,1,0,2.0,0
0.9999999,30,1,0.219147345,1336.0,1,0,0,0,0.0,0
0.9999999,28,0,0.161389961,2589.0,1,0,0,1,1.0,1
0.0,38,4,0.47289486,6400.0,12,0,2,1,0.0,1
0.135232512,78,1,0.010447997,12633.0,9,0,0,0,0.0,0
0.644392299,58,0,1.423728814,2300.0,12,0,1,0,0.0,0
0.9999999,52,2,0.395689847,4500.0,4,1,0,0,1.0,0
0.014033324,64,0,32.0,,7,0,0,0,0.0,0
0.01032434,58,0,0.406998793,5800.0,11,0,2,0,0.0,0
0.917594821,67,0,0.586218718,2916.0,8,0,0,0,1.0,0
0.9999999,46,0,0.158680603,7366.0,3,0,1,0,0.0,0
0.9999999,24,0,0.057221648,2900.0,1,0,0,0,0.0,0
0.002364357,71,0,0.506906437,7673.0,12,0,2,0,0.0,0
0.103789621,73,0,0.004904287,6320.0,3,0,0,0,0.0,0
0.0,46,0,1870.0,,14,1,2,0,2.0,0
0.053018244,51,0,690.0,,6,0,0,0,0.0,0
0.0,61,0,170.0,,5,0,0,0,,0
0.035116273,39,0,0.212212212,8990.0,8,0,1,0,3.0,0
0.052879105,46,1,0.306722043,6500.0,19,0,2,0,1.0,0
0.024022676,53,0,0.184822732,11648.0,17,0,2,0,1.0,0
0.118373527,78,0,224.0,,5,0,0,0,0.0,0
0.274459098,49,1,0.417645846,4850.0,11,0,1,0,1.0,0
0.293294419,36,0,3238.0,,16,0,2,0,2.0,0
